BRICK,DAYS_IN,LAKE,LAKE_INV.YEAR,SPP,LENGTH_MM,DEPTH_M
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.44,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.43,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.36,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.29,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.23,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.18,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.18,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.11,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.11,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.06,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.05,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.01,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.86,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.85,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.78,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.42,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.35,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.24,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.2,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.18,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.17,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.16,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.12,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.05,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.04,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.97,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.91,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.86,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.8,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.77,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.7,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.61,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.55,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.48,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.47,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.41,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.38,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.37,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.24,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.22,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.18,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.14,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.1,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.96,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.96,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.79,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.76,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.61,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.56,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.48,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.36,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.2,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.99,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.94,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.85,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.59,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.5,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.19,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,2.83,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,2.71,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,2.23,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.31,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.82,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.73,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.64,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.63,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.49,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.42,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.41,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.41,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.23,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.17,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.1,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.02,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.98,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.92,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.88,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.87,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.85,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.81,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.75,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.71,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.57,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.49,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.48,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.45,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.43,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.41,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.35,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.34,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.34,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.31,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.29,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.28,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.26,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.26,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.22,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.19,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.16,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.15,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.14,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.03,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.01,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.92,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.88,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.87,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.86,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.8,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.79,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.76,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.75,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.74,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.72,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.7,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.69,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.67,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.65,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.61,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.59,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.57,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.5,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.49,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.49,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.49,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.42,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.3,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.19,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.18,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.17,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.16,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.16,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.15,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.15,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.06,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.03,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.02,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.02,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.96,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.93,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.93,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.84,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.82,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.8,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.76,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.75,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.73,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.69,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.55,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.47,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.46,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.39,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.39,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.38,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.26,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.2,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.11,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.07,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.06,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.02,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.01,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.99,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.99,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.92,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.91,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.91,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.91,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.88,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.88,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.88,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.86,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.84,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.79,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.74,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.74,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.69,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.62,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.59,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.57,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.49,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.44,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.34,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.32,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.11,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.09,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.09,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.04,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.99,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.78,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.75,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.75,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.59,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.58,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.54,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.42,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.35,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.21,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.12,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.04,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.97,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.93,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.92,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.84,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.79,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.72,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.46,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.46,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.32,0.82
1,30,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.24,0.82
